name,health-resource,address,lat,long
LESUS PHARMACY,pharmacy,"Brgy. Poblacion, Sapi-An, Capiz",11.4963355,122.5994817
GENERIKA DRUGSTORE,pharmacy,"Lot 571-C Purok Masagana, Araneta St., Barangay Sum-ag, Bacolod City, Negros Occidental",10.601359,122.9194582
ST. BARAQUIEL PHARMACY,pharmacy,"Magsaysay St., Badiangan, Iloilo",10.9964817,122.5259596
THE GENERICS PHARMACY,pharmacy,"Barangay Gerona-Gemino, Guimbal, Iloilo, Western Visayas (Region VI), 5022, Guimbal, Iloilo",10.6628707,122.3210897
Ledesma Pharma and Medical Supplies Trading,pharmacy,"Brgy. Tagbac, Jaro, Iloilo City, Iloilo",10.7677157,122.5782788
MERCURY DRUG,pharmacy,"N &amp; E Tan Bldg., Roxas Avenue, Barangay IX, Roxas, Capiz",11.57917,122.7527637
MERCURY DRUG,pharmacy,"Isagani St., Barangay Poblacion Ilawod, Pontevedra, Capiz, Western Visayas (Region VI), 5802, Pontevedra, Capiz",11.417207,122.8761309
PHARMACIA BAGO MEDICA,pharmacy,"2nd Street, Bago Public Market, Bago City, Negros Occidental",10.503405,122.9663018
Abenes Pharmacy,pharmacy,"Rizal Street Barangay Poblacion, San Enrique, Negros Occidental",10.4126376,122.8536137
L'CACHRIS PHARMACY,pharmacy,"345 HUERVANA ST., Lapaz, Iloilo",10.7096158,122.5690209
JOSMEF PHARMA INC.,pharmacy,"Javellana - E. Lopez St., Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7194991,122.5602461
THE GENERICS PHARMACY,pharmacy,"R. Tabiana St., Brgy. Poblacion, Leon, Iloilo, Western Visayas (Region VI), 5026, Leon, Iloilo",10.8208599,122.3447611
THE GENERICS PHARMACY,pharmacy,"Public Market, Poblacion, Pres. Roxas, Capiz",11.427872,122.9241515
MZ Care Pharmacy,pharmacy,"Blumentrit Street, Poblacion Ilaya, Dumarao, Capiz",11.2626132,122.6800131
JMD Pharmacy,pharmacy,"Guisijan, Laua-an, Antique, Laua-An, Antique",11.0899154,122.0461002
Meriam Drugstore,pharmacy,"Zone 2. Don Esteban, Lapuz, Iloilo, ILOILO",10.7037347,122.576294
GENERIKA DRUGSTORE,pharmacy,"Lot 2477-D-1 Onate St., Brgy. Onate De Leon, Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7171146,122.5373025
BORRES PHARMACY,pharmacy,"Barangay Pob. Tabuc, Ma-ayon, Capiz",11.391813,122.7830574
The Generics Pharmacy,pharmacy,"Railway St., Passi City Iloilo, Passi City, Iloilo",11.1687967,122.650351
The Generics Pharmacy,pharmacy,"Nuñez Street,Poblacion Tabuc, Mambusao, Capiz",11.4280804,122.6008951
Merry Pharmacy,pharmacy,"Villareal Highway, Poblacion Proper, Mambusao Capiz, Mambusao, Capiz",11.4312573,122.5952415
Ved Pharmacy,pharmacy,"Barangay Poblacion, Carles, Iloilo",11.5687532,123.2363246
Ira Tan Medical Health Services,pharmacy,"GGJ Building , Quezon Street, Barangay Quezon, Arevalo, Iloilo City, Iloilo City, Iloilo",10.6876569,122.521925
Medcenter Pharmacy,pharmacy,"Ach. Anacleto H. Villavert Building,T.A. Fornier St.,Barangay 7, San Jose de Buenavista, Antique",10.7509998,121.9414436
M&amp;E Drugmart,pharmacy,"Barangay Bailan, Pontevedra, Capiz",11.4539118,122.8296048
RONALIZA PHARMACY,pharmacy,"Legaspi St., Brgy. Baybay Norte (Pob.), Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",10.6401018,122.2359652
JORDMED PHARMA,pharmacy,"TAN LORENZO ST. BRGY.1, Kabankalan, Negros Occidental",9.995163999999999,122.8178607
A and M DRUGSTORE,pharmacy,"RIZAL ST.,MINA WEST, MINA,ILOILO, Mina, Iloilo",10.9309395,122.5697964
BUD PHARMACY,pharmacy,"BALDEVIA BLDG, RIZAL HIGHWAY, BRGY 1,, Silay City, Negros Occidental",10.801286,122.9767187
MERCURY DRUG,pharmacy,"Gurrea St., La Carlota, Negros Occidental, Negros Island Region, 6130, La Carlota, Negros Occidental",10.42347,122.9206453
MERCURY DRUG,pharmacy,"Aguillon Business Center, National Road, San Jose de Buenavista, Antique",10.7489069,121.9412608
MERCURY DRUG,pharmacy,"Gov. Villavert St., Barangay 8, San Jose de Buenavista, San Jose, Antique",10.7458013,121.9419544
ROSE PHARMACY,pharmacy,"RTU Towncenter cor. Q. Salas/Tacas, Jaro, Iloilo City, Iloilo",10.7435268,122.5598978
MERCURY DRUG,pharmacy,"Emigdio Nietes Ave., Brgy. Funda Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",10.7489069,121.9412608
MERCURY DRUG,pharmacy,"T.A. Fornier St., Barangay 2, San Jose de Buenavista, Antique",10.7509998,121.9414436
BOTIKA GENECA,pharmacy,"G/F Dhosthi Building, M.H. Del Pilar Street, Brgy. Taal, Molo, Iloilo City, Iloilo",10.6996193,122.55257
GOODSTART FAMILY PHARMACY,pharmacy,"B1 L11 CELINE HOMES SUBD., BRGY. ESTEFANIA, Bacolod City, Negros Occidental",10.6716117,122.9881249
Antonino Drugstore - Lezo (branch),pharmacy,"Poblacion Lezo Aklan, Lezo, Aklan",11.6671279,122.3277475
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"No. 111, Lacson St., Brgy. 19, Bacolod, Negros Occidental, Western Visayas (Region VI), 6100, Bacolod, Negros Occidental",10.6586901,122.9457559
ANGEFEL PHARMACY,pharmacy,"Purok 5, San Joaquin, Iloilo",10.5929573,122.1334433
ALFARO PHARMACY,pharmacy,"Brgy. ZONE III, BERMEJO ST., Cabatuan, Iloilo",10.8255871,122.5329503
ROSE PHARMACY,pharmacy,"Roosevelt St., Brgy. Zone III Poblacion, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",10.8239803,122.5309403
3 D'S PHARMACY,pharmacy,"#30 CORNER ATOL & FREEDOM ST., BRGY. POBLACION SE ZONE, Lemery, Iloilo",11.2109068,122.9296796
THE GENERICS PHARMACY,pharmacy,"National Highway, Poblacion, Ibajay, Aklan",11.8216247,122.1608657
Farmacia Paterna,pharmacy,"Montinola St., Brgy. 3 (POB.) , Victorias, Negros Occidental",10.9012761,123.0720839
BIBOY PHARMACY,pharmacy,"TAFT ST., DUMALAG, Capiz",11.3052159,122.6223741
CPT PHARMACY,pharmacy,"IZNART ST. BRGY. MAGSAYSAY, ILOILO CITY, Iloilo City, Iloilo",10.6946324,122.5690866
OUR Community Pharmacy,pharmacy,"Bonifacio St., Ma-ao Public Market, Brgy. Ma-aoo, Bago City, Negros Occidental",10.5066053,123.0106291
THE GENERICS PHARMACY,pharmacy,"92 Plaza Rizal St. Jaro, Iloilo City, ILOILO",10.7240307,122.5583252
KTS PHARMACY,pharmacy,"CALIXTO COR. ZALDIVAR ST., BRGY. 5, SAN JOSE DE BUENAVISTA, Antique",10.7391958,121.9461946
Malay Drugstore,pharmacy,"National Toad, Brgy. Caticlan, Malay, Aklan",11.9108998,121.9385499
GUIMHEALTH PHARMACEUTICAL DISTRIBUTOR AND DRUGSTORE,pharmacy,"GGGG Property Rental, Capitol View, San Miguel, Jordan, Guimaras",10.5925185,122.5768651
NORL'S PHARMACY,pharmacy,"Poblacion Ilaya, Dumarao, Capiz",11.2626132,122.6800131
WESTMED PHARMACY,pharmacy,"Zone 3, Brgy. Aganan, Pavia, Iloilo",10.7667125,122.5344456
FAITH PHARMACY,pharmacy,"C17 TG Investment Company Inc. Bldg. Hilaso St., Brgy. 20, Bacolod, Negros Occidental",10.6727239,122.9573809
Bedaure Pharmacy,pharmacy,"Brgy. Tabao Proper, Valladolid, Negros Occidental",10.4451436,122.8267844
ANVIL ILOILO DIAGNOSTIC AND MEDICAL CENTER INC,pharmacy,"Barangay Tanza, Bonifacio, Iloilo City, Iloilo",10.6924504,122.5581319
DEEP SEA PHARMACY,pharmacy,"Tejero Street, Brgy. 9 Pob., Tigbauan, Iloilo, Western Visayas (Region VI), 5021, Tigbauan, Iloilo",10.6731677,122.375891
TRIPLE K DRUGSTORE,pharmacy,"BRGY 1 POBLACION, Enrique B. Magalona, Negros Occidental",10.8758717,122.9767138
PYL PHARMACY,pharmacy,"RN Building, Rosario Street, Barangay 33, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",10.6618309,122.9504232
"WATSONS PERSONAL CARE STORES (PHILS) INC.,",pharmacy,"SM Delgado cor. Valeria-Delgado Sts., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6985759,122.5671649
RHODZ PHARMACY,pharmacy,"PUROK MAGBINULIGAY, BARANGAY BATA, Bacolod City, Negros Occidental",10.6907046,122.9672644
MERCURY DRUG,pharmacy,"Cor. McKinley, Dewey and Taft Sts., Brgy. III, Roxas, Capiz",11.5845558,122.7542058
MERCURY DRUG,pharmacy,"Martelino Bldg., Roxas Ave., Brgy. Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7104196,122.3659887
FARMACIA CARMELLI,pharmacy,"Quezon St., Poblacion, Pilar, Capiz, Western Visayas (Region VI), 5804, Pilar, Capiz",11.4833764,122.9972793
ABBY PHARMACY,pharmacy,"Brgy. Poblacion Ilaya, Sara, Iloilo",11.2615972,123.0071338
GRACE MED PHARMACY,pharmacy,"BRGY. POBLACION NORTE, Tobias Fornier, Antique",10.5206017,121.945889
JORIZZ PHARMACY,pharmacy,"Poblacion Norte, Tobias Fornier, Antique, Western Visayas (Region VI), 5716, Tobias Fornier, Antique",10.5206017,121.945889
FARMACIA FRANITA,pharmacy,"Roxas Street, Brgy. Pob 1, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",10.892427,123.4164327
MERCURY DRUG,pharmacy,"Jose Alba Building, Mabini St., Barangay Poblacion, Kalibo, Aklan",11.7065568,122.3670166
BENZ PHARMACY,pharmacy,"Door #1 ADR Building, Bonifacio Street, Brgy. Zone 6, Talisay, Negros Occidental, Negros Island Region, 6115, Talisay, Negros Occidental",10.7381445,122.9671818
3J5N Pharmacy,pharmacy,"Pontevedra Public Market, Brgy. II (Pob.), Pontevedra, Negros Occidental, Negros Island Region, 6105, Pontevedra, Negros Occidental",10.3713329,122.8697877
MERCURY DRUG,pharmacy,"Space No. 1054, 1055, 1057A &amp;1058A, First Floor, Ayala Malls Capitol Central, Gatuslao Street, Barangay 8, Bacolod, Negros Occidental",10.6773504,122.9509659
Kliesen\'s Pharmacy,pharmacy,"Stall No. 1 Jaro Big Market, Brgy. Desamparados, Jaro, Iloilo City, Iloilo",10.7218287,122.5547738
Farmacia Tesorero,pharmacy,"A.B. Legaspi St. Poblacion, Makato, Aklan",11.6685613,122.3288768
SARAH NICHOLE PHARMACY,pharmacy,"Barangay Poblacion, Madalag, Aklan",11.525151,122.307917
SMJ-S Drugmart,pharmacy,"Purok Acacia,, Brgy.  Zone II, Murcia, Murcia, Negros Occidental, Negros Island Region, 6129, Murcia, Negros Occidental",10.5656309,123.1014056
BITS Medical Health Services,pharmacy,"Napoleon Gonzaga Road, Purok Sto. Tomas, Barangay 31, Bacolod City, Negros Occidental",14.1262406,121.1382576
ILOILO GRACE PHARMACY,pharmacy,"Brgy. VIII, Roxas Ave., Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",11.5753201,122.7532634
GOLDCARE PHARMACY,pharmacy,"Brgy. Bagacay, San Dionisio, Iloilo",11.345127,123.114761
THE GENERICS PHARMACY,pharmacy,"2014 Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7065568,122.3670166
3M Pharmacy,pharmacy,"Stall #2, Building 1, Public Market, Buruanga, Aklan",11.8259677,121.9131761
BOTICA TIANGHA,pharmacy,"San Miguel, Jordan, Guimaras, Western Visayas (Region VI), 5045, Jordan, Guimaras",10.5925185,122.5768651
CHOFF PHARMACY,pharmacy,"Libo-on St., Brgy. Libo-on-Gargaritano-Gonzales, Guimbal, Iloilo",10.6634653,122.3216218
PIERIL'S PHARMACY,pharmacy,"Roxas Avenue, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7076997,122.3693195
ABAPO PHARMACY,pharmacy,"Barangay Funda-Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",10.7489069,121.9412608
Farmacia J.C Abella,pharmacy,"OS-ROX Avenue, Poblacion Batan, Batan, Aklan",11.5873121,122.495617
Botika Ilongga,pharmacy,"Quezon St., Brgy. Poblacion 1, Sagay City, Negros Occidental",10.8940849,123.4154045
AZ\'s Pharmacy,pharmacy,"Lot 4 & 6 Block 16 Victorina Heights Subdivision, Barangay Mansilingan, Bacolod City, Negros Occidental",10.6413354,122.9712307
RDP PHARMACY,pharmacy,"Rumbang, Pototan, Iloilo, Western Visayas (Region VI), 5008, Pototan, Iloilo",10.9333731,122.6319844
MerryMart Consumer Corp.,pharmacy,"Burgos St., Barangay Inzo, Arnaldo Village, Roxas City, Capiz",11.5844914,122.7551687
"MerryMart Grocery Centers, Inc.",pharmacy,"Diversion Road, Barangay San Rafael, Mandurriao, Iloilo City, Iloilo",10.7075835,122.5521875
"Iloilo Fertility and Reproductive Care Center, Inc.",pharmacy,"3rd floor, Qualimed Hospital, Atria Park District, Brgy. San Rafael, Mandurriao, Iloilo City, Iloilo",10.7066865,122.5491016
"MERLL VITRA DRUG, INC.",pharmacy,"BLOCK 9 GROUND FLOOR. VCC, Victorias City, Negros Occidental",10.8698236,123.0901539
BEC PHARMACY,pharmacy,"Block 10 Lot 9 San Dionisio Subdivision, Barangay. Granada, Bacolod City, Negros Occidental",10.6686637,123.0190986
GEBIX PHARMA PRODUCTS MARKETING,pharmacy,"Brgy. Tabucan, Barotac Nuevo, Iloilo",10.900323,122.6927228
FARMACIA DE SALVACION,pharmacy,"Rizal, San Carlos, San Carlos, Negros Occidental",10.4837342,123.4128956
CDCC PHARMACY,pharmacy,"Funda-Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",10.7489069,121.9412608
LA PHARMACERA DRUGSTORE,pharmacy,"Barangay Purok III, San Joaquin, Iloilo",10.5887998,122.1396745
NAZ PHARMA,pharmacy,"Felix Gorriceta Jr. Avenue, Brgy. Aganan,, Pavia, Iloilo, Western Visayas (Region VI), 5001, Pavia, Iloilo",10.7651466,122.5317844
BUD PHARMACY,pharmacy,"Purok Malipayon, Brgy. Guinhalaran, Silay City, Negros Occidental",10.7816312,122.9659497
TRIO-MED PHARMACY,pharmacy,"Cattlea Street, Purok Mabinuligon, Brgy. Mansilingan, Bacolod City, Negros Occidental",10.6181326,122.9712307
KA-AYONG LAWAS PHARMACY,pharmacy,"BANDUNG VILLAGE BRGY 7, Victorias City, Negros Occidental",10.8698236,123.0901539
GBX PHARMACY CORPORATION,pharmacy,"Binalbagan Public Market, Don Pedro Yulo St., Brgy. San Pedro, Binalbagan, Negros Occidental, Negros Island Region, 6107, Binalbagan, Negros Occidental",10.1949128,122.8618669
GBX Pharmacy Corporation,pharmacy,"Brgy. Aguisan, Himamaylan, Negros Occidental, Negros Island Region, 6108, Himamaylan, Negros Occidental",10.1770175,122.8915504
FARMACIA STA. ELENA,pharmacy,"Teresa Magbanua  St., Pototan, Pototan, Iloilo, Western Visayas (Region VI), 5008, Pototan, Iloilo",10.9426219,122.6365391
MAYA'S PHARMACY,pharmacy,"Mojon St.,  Barangay 1, Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",9.9134117,122.8535755
MK Coastal Pharmacy Co.,pharmacy,"Barangay Poblacion, Leganes, Iloilo",10.7863641,122.5867605
SOUTH STAR DRUG,pharmacy,"Barangay Atabay, San Jose de Buenavista, Antique",10.7561656,121.9414371
FARMACIA STA. ELENA,pharmacy,"Brgy. Rumbang, Pototan, Iloilo",10.9267201,122.6362231
GILLET PHARMACY,pharmacy,"Brgy. Buray, Oton, Iloilo",10.7016851,122.4707839
The Generics Pharmacy,pharmacy,"D.V SALCEDO ST., POB. ILAWOD, Sara, Iloilo",11.2143654,123.1092525
Medical Plaza Pharmacy,pharmacy,"Poblacion New Washington Aklan, New Washington, Aklan",11.6430387,122.4382307
MERCURY DRUG,pharmacy,"Door 2 Sia-Chan Lek Bldg., National Road, cor. Dalisay St., Barangay Poblacion, Ibajay, Aklan, Western Visayas (Region VI), 5613, Ibajay, Aklan",11.8180778,122.1617455
Bartolome Pharmacy,pharmacy,"Del Rosario St., Poblacion, Balasan, Iloilo",9.601641599999999,125.6368861
PLANET HEALTH PHARMACY,pharmacy,"Prk. Totong 1, Barangay Felisa, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",12.6679167,123.9881642
2J\'s Pharmacy,pharmacy,"National Rd., Brgy. Ubos (Pob.),, Valderrama, Antique",11.0111117,122.1320237
Medphar Drugstore,pharmacy,"Benes Bldg., 130-A Zone 1, Compania St., Brgy. Compania Central, Molo, Iloilo City, Iloilo",10.6880795,122.5373394
FARMACIA BENJAMIN II,pharmacy,"C-1 TEODORO ARCENAS TRADE CENTER, Roxas, Capiz",11.5803125,122.7553125
"CMS PHARMACY &amp; MEDICAL SUPPLIES, INC.",pharmacy,"Elemar Business Center, San Roque Ext., Roxas, Capiz",11.5790597,122.7559083
Farmacia Renia,pharmacy,"Brgy. Aganan, Pavia, Brgy. Aganan, Pavia, Iloilo",10.7667125,122.5344456
Botica Negrense,pharmacy,"Cor. Azucena-Arceo drive, Purok Mabinuligon, Barangay Mansilingan, Bacolod City, Negros Occidental",10.6181326,122.9712307
CYRES PHARMACY,pharmacy,"Tigbauan Public Market, Brgy. Poblacion 9, Tigbauan, Iloilo",10.673151,122.376458
CAMILLUS PHARMACY,pharmacy,"C-25, TEODORO ARCENAS TRADE CENTER, Roxas City, Capiz",11.5803125,122.7553125
Josmef Pharma Inc.,pharmacy,"GT Town Center, Brgy. Ungka II, Pavia, Iloilo",10.7537126,122.5380127
JCS Pharmacy,pharmacy,"Pastrana St., Poblacion, Kalibo, Aklan",11.7096588,122.364683
SAN VICENTE PHARMACY,pharmacy,"Poblacion, Anini-Y, Antique",10.4323317,121.9266891
Red J Pharmacy,pharmacy,"District III (Pob.), Sibalom, Antique",10.7786241,122.0070217
RNM PHARMACY,pharmacy,"RAFAEL SALAS DRIVE, BALINGASAG, Bago, Negros Occidental",10.528621,122.8437059
"VAXIMAX MARKETING VENTURES, INC.",pharmacy,"#14 Jereos St., Brgy. Gustilo, Lapaz, Iloilo City, Iloilo",10.7158885,122.5687912
RJ PHARMACY,pharmacy,"BRGY. CAPT. A. TIRADOR (POB.), Janiuay, Iloilo",10.9506585,122.5100465
MERCURY DRUG,pharmacy,"17 Ascalon St., Brgy. 2, Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",10.8997018,123.0702297
JEMP PHARMACY,pharmacy,"189 Corner Luna-Hechanova Sts., Brgy. Luna, La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7091279,122.5667232
A.C.E GALEN PHARMACY,pharmacy,"Paradero Proper,Brgy. Prosperidad, San Carlos City, Negros Occidental",10.5118007,123.278388
JPC Pharmacy,pharmacy,"Barangay Talacu-an, Leon, Iloilo",10.7691498,122.3872576
JSO DRUGMART,pharmacy,"Mc Arthur Highway, Brgy. Buntatala, Jaro, Iloilo City, Iloilo",10.7675147,122.581464
MERCURY DRUG,pharmacy,"AANDA Bldg., Araneta St., Brgy. Poblacion, Bago, Negros Occidental, Negros Island Region, 6101, Bago, Negros Occidental",10.503405,122.9663018
MERCURY DRUG,pharmacy,"Gustilo St., San Carlos, Negros Occidental, Negros Island Region, 6127, San Carlos, Negros Occidental",10.4806371,123.4147165
Glory Pharmacy,pharmacy,"Baranggay 01- Roxas Street, San Miguel, Iloilo",10.892953,122.4341601
DEZ Pharmacy,pharmacy,"Guzman St., Brgy., Guzman-Jesena, Mandurriao, Iloilo City, Iloilo",10.7245542,122.5294961
SINCERE DRUG STORE,pharmacy,"Libertad St., Barangay 40, Bacolod, Negros Occidental",10.6585104,122.9516676
SAVE ON QUALITY GENERICS PHARMACY,pharmacy,"Mt. Carmel Arcade, Valeria St., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6991046,122.5677865
ALONSAGAY PHARMACY,pharmacy,"National Road, Poblacion, Sebaste, Antique, Western Visayas (Region VI), 5709, Sebaste, Antique",11.5809775,122.1178261
RGB Pharmacy,pharmacy,"Barangay East, Candoni, Negros Occidental",9.8307632,122.5991608
EALA PHARMACY,pharmacy,"Esquilla St., Brgy. 5, Igbaras, Iloilo",10.721221,122.2613335
FOURMULA 1 + BOTIKA NG BAYAN (F1+BNB),pharmacy,"Cabano, San Lorenzo, Guimaras",10.5849964,122.6842498
VBR Pharmacy,pharmacy,"Simon Ledesma St. Jaro, Iloilo City, Iloilo",10.7303872,122.5563645
RIGHT AID PHARMACY,pharmacy,"JM Basa St., Barangay Basa-Mabini-Bonifacio, Dumangas, Iloilo, Western Visayas (Region VI), 5006, Dumangas, Iloilo",10.6939712,122.571043
RIGHT AID PHARMACY,pharmacy,"Barangay Jalaud Norte, Zarraga, Iloilo",10.8484651,122.6432873
GLEAMS PHARMACY,pharmacy,"Barangay 3, Isabela, Negros Occidental, Negros Island Region, 6128, Isabela, Negros Occidental",10.2687295,123.0751941
VLV Pharmacy and Medical Supplies,pharmacy,"Lopez Jaena Street, Barangay 4, Hinigaran, Negros Occidental, Negros Island Region, 6106, Hinigaran, Negros Occidental",10.274942,122.8500022
ROXAS CITY HEALTH OFFICE PHARMACY,pharmacy,"Brgy. Inzo Arnaldo Village, Cadimahan, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",11.5877008,122.7541308
ESSENTIALCARE PHARMACY,pharmacy,"ABANILLA STREET, BRGY. JALANDONI ESTATE LAPUZ, Iloilo City, Iloilo",38.2051808,-1.0406601
DOMINICS PHARMACY,pharmacy,"M. CHAVEZ, San Lorenzo, Guimaras, Western Visayas (Region VI), 5047, San Lorenzo, Guimaras",10.6075054,122.7011951
ROSEJIM\'S PHARMACY,pharmacy,"Brgy. West, Candoni, Negros Occidental",9.8281945,122.6390304
APPLE\'S PHARMACY,pharmacy,"Santa Cruz Bldg., Guanzon Street, Brgy. 3, Kabankalan City, Negros Occidental",10.0044666,122.8178963
CEV'S BOTIKA,pharmacy,"Zarraga Public Market Stall 7C, Jalandoni Street, Zarraga, Iloilo, Western Visayas (Region VI), 5004, Zarraga, Iloilo",10.8224945,122.6116936
ILOILO GRACE PHARMACY,pharmacy,"C &amp; J Building, Jalandoni  Extension, Bolilao, Mandurriao, Iloilo City, Iloilo",10.7148819,122.5572429
ILOILO GRACE PHARMACY,pharmacy,"G/L Gaisano City Mall, Lapaz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7187127,122.5788641
WVCS PHARMACY,pharmacy,"Leganes Public Market, Leganes, Iloilo, Western Visayas (Region VI), 5003, Leganes, Iloilo",10.7868656,122.5896759
SDP DRUGSTORE,pharmacy,"Hard Bldg., Merlo Street, Brgy. Zone II, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",10.8281646,122.5362312
TALVES DRUGSTORE,pharmacy,"Carlos Magalona Street Brgy 1 Poblacion, Enrique B. Magalona, Negros Occidental",10.8758717,122.9767138
MEDS4LESS PHARMA INC,pharmacy,"Room 106 VLI Medical Plaza, Bacolod, Negros Occidental",10.6759667,122.960125
MEDI SHOPPE PHARMACY CO.,pharmacy,"4th St., Lawaan Subd., Brgy. Balantang, Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7582264,122.5754514
BARBAZA DRUGSTORE,pharmacy,"National Road, Barbaza, Antique",11.2231318,122.0541271
ST. JEROME DRUGSTORE,pharmacy,"San Geronimo St., Poblacion, Tapaz, Capiz",11.2622101,122.5359492
THE GENERICS PHARMACY,pharmacy,"Del Rosario St., Balasan, Iloilo, Western Visayas (Region VI), 5018, Balasan, Iloilo",11.4592707,123.0901539
UMALI DRUGSTORE II,pharmacy,"New Poblacion, Buenavista, Guimaras, Western Visayas (Region VI), 5044, Buenavista, Guimaras",10.7050618,122.6418745
MEDCHEST MEDICAL SUPPLIES TRADING,pharmacy,"Perimeter Blk. #42, Nichols Aguilar Mall, Brgy. Poblacion I, Sagay City, Negros Occidental",10.8783445,123.408176
Farmacia de ToboseÃ±os,pharmacy,"Blk-A of Wils Supermart Purok Sampaguita, Brgy. Poblacion, Toboso, Negros Occidental",10.7168199,123.5158609
