name,health-resource,address,lat,long
MERCURY DRUG,pharmacy,"Aguillon Business Center, National Road, San Jose de Buenavista, Antique",,
MERCURY DRUG,pharmacy,"Gov. Villavert St., Barangay 8, San Jose de Buenavista, San Jose, Antique",,
ROSE PHARMACY,pharmacy,"RTU Towncenter cor. Q. Salas/Tacas, Jaro, Iloilo City, Iloilo",,
MERCURY DRUG,pharmacy,"Emigdio Nietes Ave., Brgy. Funda Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",,
MERCURY DRUG,pharmacy,"T.A. Fornier St., Barangay 2, San Jose de Buenavista, Antique",,
BOTIKA GENECA,pharmacy,"G/F Dhosthi Building, M.H. Del Pilar Street, Brgy. Taal, Molo, Iloilo City, Iloilo",,
GOODSTART FAMILY PHARMACY,pharmacy,"B1 L11 CELINE HOMES SUBD., BRGY. ESTEFANIA, Bacolod City, Negros Occidental",,
Antonino Drugstore - Lezo (branch),pharmacy,"Poblacion Lezo Aklan, Lezo, Aklan",,
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"No. 111, Lacson St., Brgy. 19, Bacolod, Negros Occidental, Western Visayas (Region VI), 6100, Bacolod, Negros Occidental",,
ANGEFEL PHARMACY,pharmacy,"Purok 5, San Joaquin, Iloilo",,
ALFARO PHARMACY,pharmacy,"Brgy. ZONE III, BERMEJO ST., Cabatuan, Iloilo",,
ROSE PHARMACY,pharmacy,"Roosevelt St., Brgy. Zone III Poblacion, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",,
3 D'S PHARMACY,pharmacy,"#30 CORNER ATOL & FREEDOM ST., BRGY. POBLACION SE ZONE, Lemery, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"National Highway, Poblacion, Ibajay, Aklan",,
Farmacia Paterna,pharmacy,"Montinola St., Brgy. 3 (POB.) , Victorias, Negros Occidental",,
BIBOY PHARMACY,pharmacy,"TAFT ST., DUMALAG, Capiz",,
CPT PHARMACY,pharmacy,"IZNART ST. BRGY. MAGSAYSAY, ILOILO CITY, Iloilo City, Iloilo",,
OUR Community Pharmacy,pharmacy,"Bonifacio St., Ma-ao Public Market, Brgy. Ma-aoo, Bago City, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"92 Plaza Rizal St. Jaro, Iloilo City, ILOILO",,
KTS PHARMACY,pharmacy,"CALIXTO COR. ZALDIVAR ST., BRGY. 5, SAN JOSE DE BUENAVISTA, Antique",,
Malay Drugstore,pharmacy,"National Toad, Brgy. Caticlan, Malay, Aklan",,
GUIMHEALTH PHARMACEUTICAL DISTRIBUTOR AND DRUGSTORE,pharmacy,"GGGG Property Rental, Capitol View, San Miguel, Jordan, Guimaras",,
NORL'S PHARMACY,pharmacy,"Poblacion Ilaya, Dumarao, Capiz",,
WESTMED PHARMACY,pharmacy,"Zone 3, Brgy. Aganan, Pavia, Iloilo",,
FAITH PHARMACY,pharmacy,"C17 TG Investment Company Inc. Bldg. Hilaso St., Brgy. 20, Bacolod, Negros Occidental",,
Bedaure Pharmacy,pharmacy,"Brgy. Tabao Proper, Valladolid, Negros Occidental",,
ANVIL ILOILO DIAGNOSTIC AND MEDICAL CENTER INC,pharmacy,"Barangay Tanza, Bonifacio, Iloilo City, Iloilo",,
DEEP SEA PHARMACY,pharmacy,"Tejero Street, Brgy. 9 Pob., Tigbauan, Iloilo, Western Visayas (Region VI), 5021, Tigbauan, Iloilo",,
TRIPLE K DRUGSTORE,pharmacy,"BRGY 1 POBLACION, Enrique B. Magalona, Negros Occidental",,
PYL PHARMACY,pharmacy,"RN Building, Rosario Street, Barangay 33, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
"WATSONS PERSONAL CARE STORES (PHILS) INC.,",pharmacy,"SM Delgado cor. Valeria-Delgado Sts., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
RHODZ PHARMACY,pharmacy,"PUROK MAGBINULIGAY, BARANGAY BATA, Bacolod City, Negros Occidental",,
MERCURY DRUG,pharmacy,"Cor. McKinley, Dewey and Taft Sts., Brgy. III, Roxas, Capiz",,
MERCURY DRUG,pharmacy,"Martelino Bldg., Roxas Ave., Brgy. Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
FARMACIA CARMELLI,pharmacy,"Quezon St., Poblacion, Pilar, Capiz, Western Visayas (Region VI), 5804, Pilar, Capiz",,
ABBY PHARMACY,pharmacy,"Brgy. Poblacion Ilaya, Sara, Iloilo",,
GRACE MED PHARMACY,pharmacy,"BRGY. POBLACION NORTE, Tobias Fornier, Antique",,
JORIZZ PHARMACY,pharmacy,"Poblacion Norte, Tobias Fornier, Antique, Western Visayas (Region VI), 5716, Tobias Fornier, Antique",,
FARMACIA FRANITA,pharmacy,"Roxas Street, Brgy. Pob 1, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",,
MERCURY DRUG,pharmacy,"Jose Alba Building, Mabini St., Barangay Poblacion, Kalibo, Aklan",,
BENZ PHARMACY,pharmacy,"Door #1 ADR Building, Bonifacio Street, Brgy. Zone 6, Talisay, Negros Occidental, Negros Island Region, 6115, Talisay, Negros Occidental",,
3J5N Pharmacy,pharmacy,"Pontevedra Public Market, Brgy. II (Pob.), Pontevedra, Negros Occidental, Negros Island Region, 6105, Pontevedra, Negros Occidental",,
MERCURY DRUG,pharmacy,"Space No. 1054, 1055, 1057A &amp;1058A, First Floor, Ayala Malls Capitol Central, Gatuslao Street, Barangay 8, Bacolod, Negros Occidental",,
Kliesen\'s Pharmacy,pharmacy,"Stall No. 1 Jaro Big Market, Brgy. Desamparados, Jaro, Iloilo City, Iloilo",,
Farmacia Tesorero,pharmacy,"A.B. Legaspi St. Poblacion, Makato, Aklan",,
SARAH NICHOLE PHARMACY,pharmacy,"Barangay Poblacion, Madalag, Aklan",,
SMJ-S Drugmart,pharmacy,"Purok Acacia,, Brgy.  Zone II, Murcia, Murcia, Negros Occidental, Negros Island Region, 6129, Murcia, Negros Occidental",,
BITS Medical Health Services,pharmacy,"Napoleon Gonzaga Road, Purok Sto. Tomas, Barangay 31, Bacolod City, Negros Occidental",,
ILOILO GRACE PHARMACY,pharmacy,"Brgy. VIII, Roxas Ave., Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
GOLDCARE PHARMACY,pharmacy,"Brgy. Bagacay, San Dionisio, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"2014 Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
3M Pharmacy,pharmacy,"Stall #2, Building 1, Public Market, Buruanga, Aklan",,
BOTICA TIANGHA,pharmacy,"San Miguel, Jordan, Guimaras, Western Visayas (Region VI), 5045, Jordan, Guimaras",,
CHOFF PHARMACY,pharmacy,"Libo-on St., Brgy. Libo-on-Gargaritano-Gonzales, Guimbal, Iloilo",,
PIERIL'S PHARMACY,pharmacy,"Roxas Avenue, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
ABAPO PHARMACY,pharmacy,"Barangay Funda-Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",,
Farmacia J.C Abella,pharmacy,"OS-ROX Avenue, Poblacion Batan, Batan, Aklan",,
Botika Ilongga,pharmacy,"Quezon St., Brgy. Poblacion 1, Sagay City, Negros Occidental",,
AZ\'s Pharmacy,pharmacy,"Lot 4 & 6 Block 16 Victorina Heights Subdivision, Barangay Mansilingan, Bacolod City, Negros Occidental",,
RDP PHARMACY,pharmacy,"Rumbang, Pototan, Iloilo, Western Visayas (Region VI), 5008, Pototan, Iloilo",,
MerryMart Consumer Corp.,pharmacy,"Burgos St., Barangay Inzo, Arnaldo Village, Roxas City, Capiz",,
"MerryMart Grocery Centers, Inc.",pharmacy,"Diversion Road, Barangay San Rafael, Mandurriao, Iloilo City, Iloilo",,
"Iloilo Fertility and Reproductive Care Center, Inc.",pharmacy,"3rd floor, Qualimed Hospital, Atria Park District, Brgy. San Rafael, Mandurriao, Iloilo City, Iloilo",,
"MERLL VITRA DRUG, INC.",pharmacy,"BLOCK 9 GROUND FLOOR. VCC, Victorias City, Negros Occidental",,
BEC PHARMACY,pharmacy,"Block 10 Lot 9 San Dionisio Subdivision, Barangay. Granada, Bacolod City, Negros Occidental",,
GEBIX PHARMA PRODUCTS MARKETING,pharmacy,"Brgy. Tabucan, Barotac Nuevo, Iloilo",,
FARMACIA DE SALVACION,pharmacy,"Rizal, San Carlos, San Carlos, Negros Occidental",,
CDCC PHARMACY,pharmacy,"Funda-Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",,
LA PHARMACERA DRUGSTORE,pharmacy,"Barangay Purok III, San Joaquin, Iloilo",,
NAZ PHARMA,pharmacy,"Felix Gorriceta Jr. Avenue, Brgy. Aganan,, Pavia, Iloilo, Western Visayas (Region VI), 5001, Pavia, Iloilo",,
BUD PHARMACY,pharmacy,"Purok Malipayon, Brgy. Guinhalaran, Silay City, Negros Occidental",,
TRIO-MED PHARMACY,pharmacy,"Cattlea Street, Purok Mabinuligon, Brgy. Mansilingan, Bacolod City, Negros Occidental",,
KA-AYONG LAWAS PHARMACY,pharmacy,"BANDUNG VILLAGE BRGY 7, Victorias City, Negros Occidental",,
GBX PHARMACY CORPORATION,pharmacy,"Binalbagan Public Market, Don Pedro Yulo St., Brgy. San Pedro, Binalbagan, Negros Occidental, Negros Island Region, 6107, Binalbagan, Negros Occidental",,
GBX Pharmacy Corporation,pharmacy,"Brgy. Aguisan, Himamaylan, Negros Occidental, Negros Island Region, 6108, Himamaylan, Negros Occidental",,
FARMACIA STA. ELENA,pharmacy,"Teresa Magbanua  St., Pototan, Pototan, Iloilo, Western Visayas (Region VI), 5008, Pototan, Iloilo",,
MAYA'S PHARMACY,pharmacy,"Mojon St.,  Barangay 1, Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",,
MK Coastal Pharmacy Co.,pharmacy,"Barangay Poblacion, Leganes, Iloilo",,
SOUTH STAR DRUG,pharmacy,"Barangay Atabay, San Jose de Buenavista, Antique",,
FARMACIA STA. ELENA,pharmacy,"Brgy. Rumbang, Pototan, Iloilo",,
GILLET PHARMACY,pharmacy,"Brgy. Buray, Oton, Iloilo",,
The Generics Pharmacy,pharmacy,"D.V SALCEDO ST., POB. ILAWOD, Sara, Iloilo",,
Medical Plaza Pharmacy,pharmacy,"Poblacion New Washington Aklan, New Washington, Aklan",,
MERCURY DRUG,pharmacy,"Door 2 Sia-Chan Lek Bldg., National Road, cor. Dalisay St., Barangay Poblacion, Ibajay, Aklan, Western Visayas (Region VI), 5613, Ibajay, Aklan",,
Bartolome Pharmacy,pharmacy,"Del Rosario St., Poblacion, Balasan, Iloilo",,
PLANET HEALTH PHARMACY,pharmacy,"Prk. Totong 1, Barangay Felisa, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
2J\'s Pharmacy,pharmacy,"National Rd., Brgy. Ubos (Pob.),, Valderrama, Antique",,
Medphar Drugstore,pharmacy,"Benes Bldg., 130-A Zone 1, Compania St., Brgy. Compania Central, Molo, Iloilo City, Iloilo",,
FARMACIA BENJAMIN II,pharmacy,"C-1 TEODORO ARCENAS TRADE CENTER, Roxas, Capiz",,
"CMS PHARMACY &amp; MEDICAL SUPPLIES, INC.",pharmacy,"Elemar Business Center, San Roque Ext., Roxas, Capiz",,
Farmacia Renia,pharmacy,"Brgy. Aganan, Pavia, Brgy. Aganan, Pavia, Iloilo",,
Botica Negrense,pharmacy,"Cor. Azucena-Arceo drive, Purok Mabinuligon, Barangay Mansilingan, Bacolod City, Negros Occidental",,
CYRES PHARMACY,pharmacy,"Tigbauan Public Market, Brgy. Poblacion 9, Tigbauan, Iloilo",,
CAMILLUS PHARMACY,pharmacy,"C-25, TEODORO ARCENAS TRADE CENTER, Roxas City, Capiz",,
Josmef Pharma Inc.,pharmacy,"GT Town Center, Brgy. Ungka II, Pavia, Iloilo",,
JCS Pharmacy,pharmacy,"Pastrana St., Poblacion, Kalibo, Aklan",,
SAN VICENTE PHARMACY,pharmacy,"Poblacion, Anini-Y, Antique",,
Red J Pharmacy,pharmacy,"District III (Pob.), Sibalom, Antique",,
RNM PHARMACY,pharmacy,"RAFAEL SALAS DRIVE, BALINGASAG, Bago, Negros Occidental",,
"VAXIMAX MARKETING VENTURES, INC.",pharmacy,"#14 Jereos St., Brgy. Gustilo, Lapaz, Iloilo City, Iloilo",,
RJ PHARMACY,pharmacy,"BRGY. CAPT. A. TIRADOR (POB.), Janiuay, Iloilo",,
MERCURY DRUG,pharmacy,"17 Ascalon St., Brgy. 2, Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",,
JEMP PHARMACY,pharmacy,"189 Corner Luna-Hechanova Sts., Brgy. Luna, La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
A.C.E GALEN PHARMACY,pharmacy,"Paradero Proper,Brgy. Prosperidad, San Carlos City, Negros Occidental",,
JPC Pharmacy,pharmacy,"Barangay Talacu-an, Leon, Iloilo",,
JSO DRUGMART,pharmacy,"Mc Arthur Highway, Brgy. Buntatala, Jaro, Iloilo City, Iloilo",,
MERCURY DRUG,pharmacy,"AANDA Bldg., Araneta St., Brgy. Poblacion, Bago, Negros Occidental, Negros Island Region, 6101, Bago, Negros Occidental",,
MERCURY DRUG,pharmacy,"Gustilo St., San Carlos, Negros Occidental, Negros Island Region, 6127, San Carlos, Negros Occidental",,
Glory Pharmacy,pharmacy,"Baranggay 01- Roxas Street, San Miguel, Iloilo",,
DEZ Pharmacy,pharmacy,"Guzman St., Brgy., Guzman-Jesena, Mandurriao, Iloilo City, Iloilo",,
SINCERE DRUG STORE,pharmacy,"Libertad St., Barangay 40, Bacolod, Negros Occidental",,
SAVE ON QUALITY GENERICS PHARMACY,pharmacy,"Mt. Carmel Arcade, Valeria St., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
ALONSAGAY PHARMACY,pharmacy,"National Road, Poblacion, Sebaste, Antique, Western Visayas (Region VI), 5709, Sebaste, Antique",,
RGB Pharmacy,pharmacy,"Barangay East, Candoni, Negros Occidental",,
EALA PHARMACY,pharmacy,"Esquilla St., Brgy. 5, Igbaras, Iloilo",,
FOURMULA 1 + BOTIKA NG BAYAN (F1+BNB),pharmacy,"Cabano, San Lorenzo, Guimaras",,
VBR Pharmacy,pharmacy,"Simon Ledesma St. Jaro, Iloilo City, Iloilo",,
RIGHT AID PHARMACY,pharmacy,"JM Basa St., Barangay Basa-Mabini-Bonifacio, Dumangas, Iloilo, Western Visayas (Region VI), 5006, Dumangas, Iloilo",,
RIGHT AID PHARMACY,pharmacy,"Barangay Jalaud Norte, Zarraga, Iloilo",,
GLEAMS PHARMACY,pharmacy,"Barangay 3, Isabela, Negros Occidental, Negros Island Region, 6128, Isabela, Negros Occidental",,
VLV Pharmacy and Medical Supplies,pharmacy,"Lopez Jaena Street, Barangay 4, Hinigaran, Negros Occidental, Negros Island Region, 6106, Hinigaran, Negros Occidental",,
ROXAS CITY HEALTH OFFICE PHARMACY,pharmacy,"Brgy. Inzo Arnaldo Village, Cadimahan, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
ESSENTIALCARE PHARMACY,pharmacy,"ABANILLA STREET, BRGY. JALANDONI ESTATE LAPUZ, Iloilo City, Iloilo",,
DOMINICS PHARMACY,pharmacy,"M. CHAVEZ, San Lorenzo, Guimaras, Western Visayas (Region VI), 5047, San Lorenzo, Guimaras",,
ROSEJIM\'S PHARMACY,pharmacy,"Brgy. West, Candoni, Negros Occidental",,
APPLE\'S PHARMACY,pharmacy,"Santa Cruz Bldg., Guanzon Street, Brgy. 3, Kabankalan City, Negros Occidental",,
CEV'S BOTIKA,pharmacy,"Zarraga Public Market Stall 7C, Jalandoni Street, Zarraga, Iloilo, Western Visayas (Region VI), 5004, Zarraga, Iloilo",,
ILOILO GRACE PHARMACY,pharmacy,"C &amp; J Building, Jalandoni  Extension, Bolilao, Mandurriao, Iloilo City, Iloilo",,
ILOILO GRACE PHARMACY,pharmacy,"G/L Gaisano City Mall, Lapaz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
WVCS PHARMACY,pharmacy,"Leganes Public Market, Leganes, Iloilo, Western Visayas (Region VI), 5003, Leganes, Iloilo",,
SDP DRUGSTORE,pharmacy,"Hard Bldg., Merlo Street, Brgy. Zone II, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",,
TALVES DRUGSTORE,pharmacy,"Carlos Magalona Street Brgy 1 Poblacion, Enrique B. Magalona, Negros Occidental",,
MEDS4LESS PHARMA INC,pharmacy,"Room 106 VLI Medical Plaza, Bacolod, Negros Occidental",,
MEDI SHOPPE PHARMACY CO.,pharmacy,"4th St., Lawaan Subd., Brgy. Balantang, Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
BARBAZA DRUGSTORE,pharmacy,"National Road, Barbaza, Antique",,
ST. JEROME DRUGSTORE,pharmacy,"San Geronimo St., Poblacion, Tapaz, Capiz",,
THE GENERICS PHARMACY,pharmacy,"Del Rosario St., Balasan, Iloilo, Western Visayas (Region VI), 5018, Balasan, Iloilo",,
UMALI DRUGSTORE II,pharmacy,"New Poblacion, Buenavista, Guimaras, Western Visayas (Region VI), 5044, Buenavista, Guimaras",,
MEDCHEST MEDICAL SUPPLIES TRADING,pharmacy,"Perimeter Blk. #42, Nichols Aguilar Mall, Brgy. Poblacion I, Sagay City, Negros Occidental",,
Farmacia de ToboseÃ±os,pharmacy,"Blk-A of Wils Supermart Purok Sampaguita, Brgy. Poblacion, Toboso, Negros Occidental",,
SURESCA PHARMACY,pharmacy,"Zone 3, Barangay Ungka, Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
Lifemed Pharmacy,pharmacy,"Brgy cabalabaguan, Mina, Iloilo",,
MANGKAS PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"BLOCK 3, SARAVIA COMMERCIAL BUILDING, CARLOS MAGALONA ST., BRGY. POBACION 1, Enrique B. Magalona, Negros Occidental",,
WATSONS YOUR PERSONAL STORE,pharmacy,"G/F Savemore Market Fortune Town Bacolod, Sofia Gonzaga St.,  Brgy. Estefania, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
GGM PHARMACY,pharmacy,"Barangay Robles, La Castellana, Negros Occidental",,
MEDIHEALTH PHARMACY,pharmacy,"Cudilla St., Brgy. Pob. Zone II, Estancia, Iloilo",,
Benjo\'s Pharmacy,pharmacy,"Public Market, Barangay Robles, La Castellana, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Northpoint Bldg., B.S. Aquino Drive, Bacolod, Negros Occidental",,
BOTICA CARMEN,pharmacy,"Tupas St., Brgy. 5 (Poblacion),, Tigbauan, Iloilo, Western Visayas (Region VI), 5021, Tigbauan, Iloilo",,
JACOB'S PHARMACY,pharmacy,"Unit 9, Santa Clara Arcade Brgy. Zone 3, Murcia, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF City Mall Kabankalan, Barangay Talubangi, , Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Ground Floor City Mall Victorias, Osmena Ave. , Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Supermarket Area Savemore Market San Carlos, Locsin St., Brgy. IV, San Carlos, Negros Occidental, Negros Island Region, 6127, San Carlos, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF Savemore Talisay, Mabini St., Zone 12, Paseo Mabini, Talisay, Negros Occidental, Negros Island Region, 6115, Talisay, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"LGF SM Hypermarket Cadiz, Abelarde St, Cadiz, Negros Occidental, Negros Island Region, 6121, Cadiz, Negros Occidental",,
RAIN PHARMACY,pharmacy,"TATC Brgy. VIII, Roxas City, Capiz",,
PLMSC PHARMACY INCORPORATED,pharmacy,"PLMSC Building, Dela Rama St., Zamora-Melliza, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
RG\'S PHARMACY,pharmacy,"Shop #2 Selasor Bldg., Barangay Cabanbanan, Oton, Iloilo",,
NATURES WELL PHARMACY,pharmacy,"PUER SANCTUS MANVILLE ROYALE SUBD BRGY TANGUB, Bacolod City, Negros Occidental",,
MVT PHARMACY,pharmacy,"Gomez St., Barangay 2 Poblacion, Moises Padilla, Negros Occidental",,
Rose Pharmacy,pharmacy,"Salmo Building, Brgy. 1, Pob. Roxas St., San Miguel, Iloilo",,
Sirius. Drugstore,pharmacy,"Brgy. Palanguia, Pototan, Iloilo",,
DX Pharmacy,pharmacy,"Garcia Bldg, Archbishop Reyes St. Poblacion, Kalibo, Aklan",,
AVISHA PHARMACY,pharmacy,"Amar Bldg., Presbitero St., Valladolid Public Market, Brgy. Poblacion, Valladolid, Negros Occidental, Negros Island Region, 6103, Valladolid, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Zone I – GF City Mall, Din-Iwid, Brgy. Balabag, Boracay Island, Malay, Aklan, Western Visayas (Region VI), 5608, Malay, Aklan",,
"WATSONS PERSONAL CARE STORES (PHILS) INC.,",pharmacy,"G/F SM City Iloilo, Benigno S. Aquino Avenue,, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Araneta St., Brgy. Poblacion, Bago, Negros Occidental, Negros Island Region, 6101, Bago, Negros Occidental",,
CCRJ PHARMACY,pharmacy,"Zone VI, Brgy. Buntatala, Jaro, Iloilo City, Iloilo",,
MERCURY DRUG,pharmacy,"G/F G005-06 GT Town Center, VP Fernando Lopez Avenue, Brgy. Ungka II, Pavia, Iloilo, Western Visayas (Region VI), 5001, Pavia, Iloilo",,
GEMELYNN'S PHARMACY,pharmacy,"YUNQUE STREET, BRGY. II POBLACION, LA CARLOTA CITY, NEGROS OCCIDENTAL 6130, La Carlota City, Negros Occidental",,
J&amp;R PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"Burgos Ilawod, Brgy. V, Roxas City, Capiz",,
KD DRUGSTORE,pharmacy,"BARANGAY SUBA, Calatrava, Negros Occidental",,
Zarcy Drugstore,pharmacy,"Brgy. San Jose, San Miguel Iloilo, Corner Oton-Sta. Barbara Road, San Miguel, Iloilo",,
MEDS4LESS PHARMA INC.,pharmacy,"Villena St., Zone 2, Cadiz City, Negros Occidental",,
TMTRUIZ CORPORATION,pharmacy,"Rizal Street, Brgy. 2, Himamaylan, Negros Occidental",,
M.C TRINIDAD BLESSED PHARMACY,pharmacy,"Cor. Rizal Burgos St., Brgy. 1,, Silay, Negros Occidental",,
GENERIKA DRUGSTORE,pharmacy,"Don Pedro R. Yulo St., Barangay Sto. Rosario, Binalbagan, Negros Occidental, Negros Island Region, 6107, Binalbagan, Negros Occidental",,
Mercury Drug,pharmacy,"Rizal Street, Barangay 1, Silay City, Negros Occidental",,
GENERIKA DRUGSTORE,pharmacy,"Unit 1, Dumalag Road, Poblacion Tabuc, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
MANDARIO PHARMACY,pharmacy,"Cabatuan Public Market, Cabatuan, Iloilo",,
TRI DRAG PHARMACY,pharmacy,"A.B. PARREÃ‘O, GALO-BBB STREET, BARANGAY 20, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
Vivalife Pharmacy,pharmacy,"Tordesillas St., District III, Sibalom, Antique",,
MERCURY DRUG,pharmacy,"Unit A-24, G/F, Festive Walk Mall, Barangay Q. Abeto-Mirasol, Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
NANAY'S PHARMACY,pharmacy,"Bldg. J Stall#3 Lapaz Public Market , Lapaz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
Botika Villaruel,pharmacy,"Real Street, Bularan, Banate, Iloilo, Western Visayas (Region VI), 5010, Banate, Iloilo",,
DR. PEDRO A. HINOLAN JR. PHARMACY,pharmacy,"Escalante City, Escalante, Negros Occidental, Negros Island Region, 6124, Escalante, Negros Occidental",,
TCF PHARMACY,pharmacy,"Block 37 Lot C, Brgy. Bolilao, Mandurriao, Iloilo City, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Golden Heritage Bldg., #1 San Juan-Luzuriaga Sts.,, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
FARMACIA NI DOK,pharmacy,"Barangay Balabag, Boracay Island, Malay, Aklan",,
Pit Drugmart,pharmacy,"Davis Bldg., Central View, San Miguel, Jordan, Guimaras, Western Visayas (Region VI), 5045, Jordan, Guimaras",,
Spirit's Drugstore,pharmacy,"2floor Poblacion Public market,Calagitan San Remegio Antique, San Remigio, Antique",,
Grace Pharmacy,pharmacy,"MSL Building, Araneta St. Pre Villa Lourdes, Brgy. Pahanocoy, Bacolod City, Negros Occidental",,
Pharmabess Drugmart,pharmacy,"Sebario, San Lorenzo, Guimaras",,
TRI DRAG PHARMACY,pharmacy,"A.B. PARREÑO, GALO-BBB STREET, BARANGAY 20, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
UNIGOLD PHARMACY,pharmacy,"Mohon, Binicuil, Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",,
ATHENA DRUGSTORE,pharmacy,"Sitio Poblacion, Brgy. Cabano,, San Lorenzo, Guimaras, Western Visayas (Region VI), 5047, San Lorenzo, Guimaras",,
